probeset,hgnc
225203_at,PPP1R16A
225204_at,PPTC7
225205_at,KIF3B
225206_s_at,MTRF1L
225207_at,PDK4
225208_s_at,FAM103A2P///FAM103A1
225209_s_at,UBE2J2
225210_s_at,FAM103A2P///FAM103A1
225211_at,PVRL1
225212_at,SLC25A25
225213_at,PPTC7
225215_s_at,MTRF1L
225216_at,FAM199X
225217_s_at,BRPF3
225218_at,ZFYVE27
225219_at,SMAD5
225220_at,SNHG8
225221_at,ZKSCAN1
225222_at,HIAT1
225223_at,SMAD5
225224_at,C20orf112
225225_at,OIP5-AS1
225226_at,STRIP1
225227_at,SKIL
225228_at,DRAM2
225229_at,AFF4
225230_at,DRAM2
225231_at,CBL
225232_at,MTMR12
225233_at,MSI2
225234_at,CBL
225235_at,TSPAN17
225236_at,RBM18
225237_s_at,MSI2
225238_at,MSI2
225239_at,NEAT1
225240_s_at,MSI2
225241_at,CCDC80
225242_s_at,CCDC80
225243_s_at,SLMAP
225244_at,SNAP47
225245_x_at,H2AFJ
225246_at,STIM2
225247_at,TMEM259
225248_at,SPPL2B
225249_at,SPPL2B
225250_at,STIM2
225251_at,RAB24///MXD3
225252_at,SRXN1
225253_s_at,METTL2A///METTL2B
225254_at,CCDC97
225255_at,MRPL35
225257_at,CCDC97
225258_at,FBLIM1
225259_at,RAB6B
225260_s_at,MRPL32
225261_x_at,NELFCD
225262_at,FOSL2
225263_at,HS6ST1
225264_at,RARS2
225265_at,RBMS1P1///RBMS1
225266_at,ZNF652
225267_at,KPNA4
225268_at,KPNA4
225269_s_at,RBMS1
225270_at,NEO1
225271_at,TMEM63B
225272_at,SAT2
225273_at,WWC3
225274_at,PCYOX1
225275_at,EDIL3
225276_at,GSPT1
225277_at,SLC39A13
225278_at,PRKAB2
225279_s_at,C3orf17
225280_x_at,ARSD
225281_at,C3orf17
225282_at,SMAP2
225283_at,ARRDC4
225284_at,DNAJC3
225285_at,BCAT1
225286_at,ARSD
225287_s_at,TMEM55B
225288_at,COL27A1
225289_at,STAT3
225291_at,PNPT1
225292_at,COL27A1
225293_at,COL27A1
225294_s_at,TRAPPC1
225295_at,SLC39A10
225296_at,ZNF317
225297_at,HAUS1
225298_at,PNKD
225299_at,MYO5B
225300_at,KNSTRN
225301_s_at,MYO5B
225302_at,TMX3
225303_at,KIRREL
225304_s_at,FUT5///NDUFA11
225305_at,SLC25A29
225306_s_at,SLC25A29
225307_at,ZNF511
225308_s_at,TANC1
225309_at,PHF5A
225310_at,RBMX
225311_at,IVD
225312_at,COMMD6
225313_at,FAM217B
225314_at,OCIAD2
225315_at,MRPL21
225316_at,MFSD2A
225317_at,ACBD6
225319_s_at,FAM104A
225320_at,MCU
225321_s_at,PILRB///PILRA
225322_s_at,C17orf70
225323_at,CC2D1B
225324_at,CRLS1
225325_at,MFSD6
225326_at,RBM27
225327_at,FAM214A
225328_at,FBXO32
225329_at,FAM195B
225330_at,IGF1R
225331_at,CCDC50
225332_at,OIP5-AS1
225333_at,ZNF496
225334_at,C10orf32
225335_at,ZNF496
225337_at,ABHD2
225338_at,ZYG11B
225339_at,SPAG9
225340_s_at,CAPRIN1
225341_at,MTERFD3
225342_at,AK4
225343_at,TMED8
225344_at,NCOA7
225345_s_at,FBXO32
225346_at,MTERFD3
225347_at,ARL8A
225348_at,SRSF10
225349_at,ZNF496
225350_s_at,ZYG11B
225351_at,FAM45B///FAM45A
225352_at,SEC62
225353_s_at,C1QC
225354_s_at,SH3BGRL2
225355_at,NEURL1B
225357_s_at,INO80
225358_at,DNAJC19
225359_at,DNAJC19
225360_at,TRABD
225361_x_at,FAM122B
225362_at,FAM122B
225363_at,PTEN
225364_at,STK4
225366_at,PGM2
225367_at,PGM2
225368_at,HIPK2
225369_at,ESAM
225370_at,PYGO2
225371_at,GLE1
225372_at,C10orf54
225373_at,C10orf54
225374_at,MIR4723///TMEM199
225375_at,MIR4723///TMEM199
225377_at,RABL6
225378_at,VPS37A
225379_at,MAPT
225380_at,PKDCC
225382_at,ZNF275
225383_at,ZNF275
225384_at,DOCK7
225385_s_at,HNRPLL
225386_s_at,HNRPLL
225387_at,TSPAN5
225388_at,TSPAN5
225389_at,BTBD6
225390_s_at,KLF13
225392_at,GFM2
225393_at,GATAD2B
225394_s_at,ZCRB1
225395_s_at,FAM120AOS
225397_at,C15orf57
225398_at,RPUSD4
225399_at,TSEN15
225400_at,TSEN15
225401_at,C1orf85
225402_at,TP53RK
225403_at,RPP25L///DCTN3
225404_at,SMIM12
225405_at,HNRNPUL2
225406_at,TWSG1
225407_at,MBP
225408_at,MBP
225409_at,COA5
225410_at,COA5
225411_at,TMEM87B
225412_at,TMEM87B
225413_at,USMG5P1///USMG5
225414_at,RNF149
225415_at,DTX3L
225416_at,RLIM
225417_at,EPC1
225418_at,PVRL2
225419_at,MPLKIP
225420_at,GPAM
225421_at,PM20D2
225422_at,CDC26
225424_at,GPAM
225425_s_at,MRPL41
225426_at,PPP6C
225427_s_at,APOA1BP
225428_s_at,DDX54
225429_at,PPP6C
225431_x_at,PM20D2
225432_s_at,CSRP2BP
225433_at,GTF2A1
225434_at,DEDD2
225435_at,SSR1
225436_at,FAM108C1
225437_s_at,BRAT1
225438_at,NUDCD1
225439_at,NUDCD1
225440_at,AGPAT3
225441_x_at,LSMD1
225443_at,DCP1A
225444_at,UBN2
225445_at,UBN2
225446_at,BRWD1
225447_at,GPD2
225448_at,NAPG
225449_at,RDH13
225450_at,AMOTL1
225451_at,GRIPAP1
225452_at,MED1
225454_at,CCDC124
225455_at,TADA1
225456_at,MED1
225457_s_at,LINC00263
225459_at,AMOTL1
225460_at,SEC22C
225461_at,EHMT1
225462_at,TMEM128
225463_x_at,GPR89A///GPR89C///GPR89B
225464_at,FRMD6
225465_at,MAGI1
225466_at,PATL1
225467_s_at,RDH13
225468_at,PATL1
225469_at,LYRM5
225470_at,NUP35
225471_s_at,AKT2
225472_at,GPANK1
225473_at,SOGA1
225474_at,MAGI1
225475_at,MIER1
225476_at,GPANK1
225478_at,MFHAS1
225479_at,LRRC58
225480_at,C1orf122
225481_at,FRMD6
225482_at,KIF1A
225483_at,VPS26B
225484_at,CEP41
225485_at,CEP41
225486_at,ARID2
225487_at,TMEM18
225488_at,DERL1
225489_at,TMEM18
225490_at,ARID2
225491_at,SLC1A2
225492_at,TMEM33
225493_at,CCNT1
225494_at,DYNLL2
225495_x_at,RAD23A
225496_s_at,SYTL2
225497_at,ATE1
225498_at,CHMP4B
225499_at,RALGAPA2
225500_x_at,SCAF1
225501_at,PHF6
225502_at,DOCK8
225503_at,DHRSX
225504_at,HMBOX1
225505_s_at,PCED1A
225506_at,KIAA1468
225507_at,PNISR
225508_at,KIAA1468
225510_at,OAF
225511_at,GPRC5B
225512_at,ZBTB38
225513_at,SCRN2
225514_at,NOP9///LTB4R2
225515_s_at,RPL7L1///WAC-AS1
225516_at,SLC7A2
225517_at,ZNF770
225519_at,PPP4R2
225520_at,MTHFD1L
225521_at,ANAPC7
225523_at,MRPL53///CCDC142
225524_at,ANTXR2
225525_at,KIAA1671
225526_at,MKLN1
225527_at,CEBPG
225528_at,IPO8
225529_at,ACAP3
225530_at,MOB3A
225531_at,CABLES1
225532_at,CABLES1
225533_at,PHF19
225534_at,C8orf40
225535_s_at,TIMM23
225536_at,TMEM54
225537_at,TRAPPC6B
225538_at,ZCCHC9
225539_at,ZBTB21
225540_at,MAP2
225541_at,RPL22L1
225542_at,ACAP3
225543_at,GTF3C4
225544_at,TBX3
225545_at,EEF2K
225546_at,EEF2K
225547_at,SNHG6
225548_at,SHROOM3
225549_at,DDX6
225550_at,CNST
225551_at,CNST
225552_x_at,AURKAIP1
225554_s_at,ANAPC7
225556_at,VMA21
225557_at,CSRNP1
225558_at,GIT2
225559_at,CCDC174
225560_at,POMT2
225562_at,RASA3
225563_at,PAN3
225564_at,SPATA13
225565_at,CREB1
225566_at,NRP2
225568_at,TMEM141
225570_at,SLC41A1
225571_at,LIFR
225572_at,CREB1
225573_at,ACAD11///NPHP3
225574_at,RWDD4
225575_at,LIFR
225576_at,GINM1
225577_at,HCG18
225578_at,MZT1
225579_at,PQLC3
225580_at,MRPL50
225581_s_at,MRPL50
225582_at,ITPRIP
225583_at,UXS1
225584_at,HCG18
225585_at,RAP2A
225586_at,WDR85
225587_at,TMEM129
225588_s_at,TMEM129
225589_at,SH3RF1
225590_at,SH3RF1
225591_at,FBXO25
225592_at,PPP1R18///NRM
225593_at,LSM10
225594_at,CREBZF
225595_at,CREBZF
225596_at,KLC4
225597_at,SLC45A4
225598_at,SLC45A4
225599_s_at,TRIQK
225600_at,TRIQK
225601_at,HMGB3
225602_at,GLIPR2
225603_s_at,TRIQK
225604_s_at,GLIPR2
225605_at,TP53I13
225606_at,BCL2L11
225607_at,CCDC43
225608_at,SNX29
225609_at,GSR
225610_at,UHRF2
225611_at,MAST4
225612_s_at,B3GNT5
225613_at,MAST4
225614_at,SAAL1
225615_at,IFFO2
225616_at,SPRYD4
225617_at,ODF2
225618_at,ARHGAP27
225619_at,SLAIN1
225620_at,RAB35
225621_at,ALG2
225622_at,PAG1
225623_at,KIAA1737
225624_at,SNX29
225625_at,ALKBH2
225626_at,PAG1
225627_s_at,CACHD1
225628_s_at,MLLT6
225629_s_at,ZBTB4
225630_at,EEPD1
225631_at,EEPD1
225632_s_at,RAB43///ISY1-RAB43
225633_at,DPY19L3
225634_at,ZC3HAV1
225636_at,STAT2
225637_at,DEF8
225638_at,COA6
225639_at,SKAP2
225641_at,MEF2D
225642_at,KTI12
225644_at,CCDC117
225645_at,EHF
225646_at,CTSC
225647_s_at,CTSC
225648_at,STK35
225649_s_at,STK35
225650_at,SAMD1
225651_at,UBE2E2
225653_at,TGFBRAP1
225654_at,NSD1
225655_at,UHRF1
225656_at,EFHC1
225657_at,NCBP2-AS1
225658_at,SPOPL
225659_at,SPOPL
225660_at,SEMA6A
225661_at,IFNAR1
225663_at,ACBD5
225664_at,COL12A1
225666_at,TMTC4
225667_s_at,FAM84A
225669_at,IFNAR1
225670_at,FAM173B
225671_at,SPNS2
225672_at,GOLGA2
225673_at,MYADM
225674_at,BCAP29
225675_at,C14orf101
225676_s_at,DCAF13
225677_at,BCAP29
225678_at,POLR3H
225679_at,NAA30
225680_at,LRWD1
225681_at,CTHRC1
225682_s_at,POLR3H
225683_x_at,PHPT1
225684_at,SKA2
225685_at,CDC42EP3
225686_at,SKA2///SKA2P1
225687_at,FAM83D
225688_s_at,PHLDB2
225689_at,GTDC2
225690_at,CDK12
225691_at,CDK12
225692_at,CAMTA1
225693_s_at,CAMTA1
225694_at,CDK12
225695_at,SLC35F6
225696_at,COPS7B
225697_at,CDK12
225698_at,EPB41L4A-AS1
225699_at,SNHG15
225700_at,GLCCI1
225701_at,AKNA
225702_at,C8orf76///ZHX1-C8ORF76
225703_at,FBRSL1
225704_at,FBRSL1
225705_at,CEP95
225706_at,GLCCI1
225707_at,ARL6IP6
225708_at,MED29
225709_at,ARL6IP6
225711_at,ARL6IP6
225712_at,GEMIN5
225713_at,STK11IP
225715_at,RPTOR
225716_at,BRI3BP
225717_at,KIAA1715
225718_at,KIAA1715
225719_s_at,MRPL55
225720_at,SYNPO2
225721_at,SYNPO2
225722_at,UCK2
225723_at,CCDC167
225725_at,ZMAT3
225726_s_at,PLEKHH1
225727_at,PLEKHH1
225728_at,SORBS2
225730_s_at,THUMPD3
225731_at,ANKRD50
225732_at,KLHL42
225733_at,B3GALT6
225734_at,FBXO22
225735_at,ANKRD50
225736_at,FBXO22
225737_s_at,FBXO22
225738_at,RAPGEF1
225739_at,RAB11FIP4
225740_x_at,MDM4
225741_at,THUMPD3
225742_at,MDM4
225743_at,RPUSD3
225744_at,ZDHHC8
225745_at,LRP6
225746_at,RAB11FIP4
225747_at,COQ10A
225748_at,LTV1
225749_at,C16orf91
225750_at,ERO1L
225751_at,RBM17
225752_at,NIPA1
225753_at,ZNF513
225754_at,AP1G1
225755_at,KLHDC8B
225756_at,CSNK1E
225757_s_at,CLMN
225758_s_at,TUBGCP6
225759_x_at,CLMN
225760_at,MYSM1
225761_at,PAPD4
225763_at,RCSD1
225765_at,TNPO1
225766_s_at,TNPO1
225768_at,NR1D2
225769_at,COG6
225770_at,RSPRY1
225771_at,AP1G1
225772_s_at,COX14
225773_at,RSPRY1
225774_at,RSPRY1
225775_at,TSPAN33
225777_at,SAPCD2
225779_at,SLC27A4
225780_at,DDI2
225781_at,MAPK9
225782_at,MSRB3
225783_at,UBE2F
225784_s_at,ZC4H2
225785_at,REEP3
225786_at,HNRNPU-AS1
225787_at,UBE2F
225788_at,RRP36
225789_at,AGAP3
225790_at,MSRB3
225791_at,UBE2F
225792_at,HOOK1
225793_at,LIX1L
225794_s_at,C22orf32
225795_at,C22orf32
225796_at,PXK
225797_at,MRPL54
225798_at,JAZF1
225799_at,LINC00152
225800_at,JAZF1
225801_at,FBXO32
225802_at,TOP1MT
225803_at,FBXO32
225804_at,CYB5D2
225805_at,HNRNPU
225806_at,AJUBA
225807_at,AJUBA
225808_at,METTL23
225809_at,PARM1
225810_at,MTMR10
225812_at,FAM229B
225813_at,RC3H2
225814_at,XRN1
225815_at,CPLX2
225816_at,PHF17
225817_at,CGNL1
225818_s_at,TBRG1
225819_at,TBRG1
225820_at,PHF17
225821_s_at,BOD1L1
225822_at,TMEM125
225823_at,C19orf70
225824_at,CCNK
225825_at,C20orf194
225826_at,MMAB
225827_at,EIF2C2
225828_at,DAGLB
225829_at,PDZD8
225830_at,PDZD8
225831_at,LUZP1
225832_s_at,DAGLB
225833_at,DAGLB
225834_at,FAM72B///FAM72D///FAM72C///FAM72A
225835_at,SLC12A2
225836_s_at,RHNO1
225837_at,RHNO1
225838_at,EPC2
225839_at,RBM33
225840_at,TEF
225841_at,HENMT1
225842_at,PHLDA1
225843_at,ZFYVE19
225844_at,POLE4
225845_at,ZBTB44
225846_at,ESRP1
225847_at,NCEH1
225848_at,ZNF746
225849_s_at,SFT2D1
225850_at,SFT2D1
225851_at,CHURC1-FNTB///FNTB
225852_at,ANKRD17
225853_at,GNPNAT1
225855_at,EPB41L5
225856_at,CLOCK
225858_s_at,XIAP
225859_at,XIAP
225860_at,MMP24-AS1
225861_at,FAM195A
225862_at,SLC25A26
225863_s_at,C19orf12
225864_at,FAM84B
225865_x_at,NELFCD
225866_at,RPF2
225867_at,VASN
225868_at,TRIM47
225869_s_at,UNC93B1
225870_s_at,TRAPPC5
225871_at,STEAP2
225872_at,SLC35F5
225874_at,UBALD1
225875_s_at,NIPAL3
225876_at,NIPAL3
225877_at,TYSND1
225878_at,KIF1B
225879_at,TSEN54
225880_at,TOR1AIP2
225881_at,SLC35B4
225882_at,SLC35B4
225883_at,ATG16L2
225884_s_at,GZF1
225885_at,EEA1
225886_at,DDX5
225887_at,PROSER1
225888_at,NAA25
225889_at,AEBP2
225890_at,MGME1
225891_at,TPRN
225892_at,IREB2
225893_at,RC3H1
225894_at,SYNPO2
225895_at,SYNPO2
225897_at,MARCKS
225898_at,WDR54
225900_at,EXOC6B
225901_at,PTPMT1
225902_at,PPIG
225903_at,PIGU
225904_at,CCSAP
225905_s_at,ST3GAL3
225907_at,ZNF775
225908_at,IAH1
225909_at,ZNF775
225910_at,HELZ
225911_at,NPNT
225912_at,TP53INP1
225914_s_at,CAB39L
225915_at,CAB39L
225916_at,ZNF131
225919_s_at,C9orf72
225921_at,NIN
225922_at,FNIP2
225923_at,VAPB
225924_at,FNIP2
225925_s_at,USP48
225926_at,VTI1B
225927_at,MAP3K1
225928_at,VTI1B
225929_s_at,RNF213
225930_at,NKIRAS1
225931_s_at,RNF213
225932_s_at,HNRNPA2B1
225933_at,CCDC137
225935_at,CUX1
225936_at,EID2
225937_at,CUX1
225939_at,EIF4E3
225940_at,EIF4E3
225941_at,EIF4E3
225942_at,NLN
225943_at,NLN
225944_at,NLN
225945_at,ZNF655
225946_at,RASSF8
225947_at,MYO19
225948_at,APOPT1
225949_at,NRBP2
225950_at,SAMD8
225951_s_at,CHD2
225952_at,FLYWCH1
225953_at,RPRD1A
225954_s_at,MIDN
225955_at,METRNL
225956_at,CREBRF
225957_at,CREBRF
225958_at,PHC1P1///PHC1
225959_s_at,ZNRF1
225960_at,ZNRF1
225961_at,KLHL42
225962_at,ZNRF1
225963_at,KLHL42
225965_at,DDHD1
225966_at,C17orf89
225967_s_at,C17orf89
225968_at,PRICKLE2
225969_at,ALKBH6
225970_at,DDHD1
225971_at,DDHD1
225972_at,TMEM64
225973_at,TAP2
225974_at,TMEM64
225975_at,PCDH18
225976_at,BTF3L4
225977_at,PCDH18
225978_at,RIMKLB
225979_at,PLEKHG2
225980_at,ELMSAN1
225981_at,HID1
225982_at,UBTF
225984_at,PRKAA1
225985_at,PRKAA1
225986_x_at,CPSF2
225987_at,STEAP4
225988_at,HERC4
225989_at,HERC4
225990_at,BOC
225991_at,TMEM41A
225992_at,MLLT10
225993_at,EARS2
225994_at,CPSF2
225995_x_at,WASH7P///WASH2P///WASH3P///WASH4P///WASH6P
225996_at,LONRF2
225997_at,MOB1B
225998_at,GAB1
225999_at,RIMKLB
226000_at,CTTNBP2NL
226001_at,KLHL5
226002_at,GAB1
226003_at,KIF21A
226004_at,CABLES2
226005_at,UBE2G1
226006_at,PET100///DNAJB11
226007_at,ISCA2
226008_at,NDNL2
226009_at,DPCD
226010_at,SLC25A23
226011_at,CCDC12
226012_at,ANKRD11
226013_at,TRAK1
226015_at,ZNF12
226016_at,CD47
226017_at,CMTM7
226018_at,C7orf41
226019_at,OMA1
226020_s_at,DAB1///OMA1
226021_at,RDH10
226022_at,SASH1
226023_at,MAP2K7
226024_at,COMMD1
226025_at,ANKRD28
226026_at,DIRC2
226027_at,SWI5
226028_at,ROBO4
226029_at,VANGL2
226030_at,ACADSB
226031_at,CCDC132
226032_at,CASP2
226033_at,USP31
226034_at,DUSP4
226035_at,USP31
226036_x_at,CASP2
226037_s_at,TAF9B
226038_at,LONRF1
226039_at,MGAT4A
226041_at,NAPEPLD
226042_at,EDC3
226043_at,GPSM1
226044_at,TDP1
226045_at,FRS2
226046_at,MAPK8
226047_at,MRVI1
226048_at,MAPK8
226049_at,ERC1
226050_at,TMCO3
226052_at,BRD4
226053_at,MAP2K7
226054_at,BRD4
226055_at,ARRDC2
226056_at,ARHGAP31
226057_at,ARHGAP31
226058_at,B3GNT9
226059_at,TOMM40L
226060_at,RFT1
226063_at,VAV2
226064_s_at,DGAT2
226065_at,PRICKLE1
226066_at,MITF
226067_at,BPIFB1
226068_at,SYK
226069_at,PRICKLE1
226070_at,C9orf142
226071_at,ADAMTSL4
226072_at,FUK
226073_at,TMEM218
226074_at,PPM1M
226075_at,SPSB1
226076_s_at,MBD6
226077_at,RNF145
226078_at,RPUSD1
226079_at,FLYWCH2
226080_at,SSH2
226081_at,LZIC
226082_s_at,SCAF4
226084_at,MAP1B
226085_at,CBX5
226086_at,SYT13
226087_at,LZIC
226088_at,ZDHHC12
226089_at,RABL3
226090_x_at,RABL3
226091_s_at,MRFAP1
226092_at,MPP5
226093_at,DCP1B
226094_at,PIK3C2A
226095_s_at,ATXN1L
226096_at,FNDC5
226097_at,FNDC5
226098_at,IFT80
226099_at,ELL2
226100_at,MLL5
226101_at,PRKCE
226103_at,NEXN
226104_at,RNF170
226105_at,C1GALT1
226106_at,RNF141
226107_at,C1GALT1
226108_at,ZC3H18
226109_at,C21orf91
226110_at,PTAR1
226111_s_at,ZNF385A
226112_at,SGCB
226113_at,ZNF436
226114_at,ZNF436
226115_at,AHCTF1
226116_at,DFFA
226117_at,TIFA
226118_at,CENPO
226119_at,PCMTD1
226120_at,TTC8
226121_at,DHRS13
226122_at,PLEKHG1
226123_at,CHD7
226124_at,ZFP90
226126_at,TBCK
226127_at,ALKBH3
226128_at,BROX
226129_at,FAM83H
226130_at,RPS16
226131_s_at,RPS16
226132_s_at,MANEAL
226133_s_at,TBC1D10A
226134_s_at,MSI2
226135_at,UHRF1BP1
226136_at,GLIPR1
226137_at,ZFHX3
226139_at,CCDC149
226140_s_at,OTUD1
226141_at,CCDC149
226142_at,GLIPR1
226143_at,RAI1
226144_at,MIR1909///REXO1
226145_s_at,FRAS1
226147_s_at,PIGR
226148_at,ZBTB44
226149_at,SNHG11
226150_at,PPAPDC1B
226151_x_at,CRYZL1
226152_at,TTC7B
226153_s_at,CNOT6L
226154_at,DNM1L
226155_at,FAM160B1
226156_at,AKT2
226157_at,TFDP2
226159_at,C5orf51
226160_at,H6PD
226161_at,SLC30A6
226163_at,ZBTB9
226164_x_at,RIMKLB
226165_at,C8orf59
226166_x_at,STK36
226167_at,SYT7
226168_at,ZFAND2B
226169_at,SBF2
226170_at,EYA3
226171_at,ZDHHC3
226173_at,TBC1D25
226174_at,USP42
226175_at,TTC9C
226176_s_at,USP42
226177_at,GLTP
226178_at,SOCS4
226179_at,SLC25A37
226180_at,WDR36
226181_at,TUBE1
226183_at,GSK3B
226184_at,FMNL2
226185_at,CDS1
226186_at,TMOD2
226187_at,CDS1
226188_at,LGALSL
226190_at,MAP3K13
226191_at,GSK3B
226192_at,AR
226193_x_at,CBWD2///CBWD1///CBWD6///CBWD5///CBWD3
226194_at,CHAMP1
226195_at,IFT43
226196_s_at,IFT43
226197_at,AR
226198_at,TOM1L2
226199_at,UPRT
226200_at,VARS2
226201_at,DOT1L
226202_at,ZNF398
226203_at,MYO9A
226204_at,C22orf29
226205_at,ANKRD13D
226206_at,MAFK
226207_at,RILPL1
226208_at,ZSWIM6
226209_at,NDUFV3
226210_s_at,MEG3
226211_at,MEG3
226212_s_at,INSR
226213_at,ERBB3
226214_at,GDE1
226215_s_at,KDM2B
226216_at,INSR
226217_at,SLC30A7
226218_at,IL7R
226219_at,ARHGAP30
226221_at,KIAA1432
226222_at,KIAA1432
226223_at,PAWR
226224_at,FOXK2
226225_at,MCC
226226_at,TMEM45B
226227_x_at,ZFAS1
226228_at,AQP4
226229_s_at,SSU72
226230_at,SMEK2
226231_at,PAWR
226232_at,GDF11
226234_at,GDF11
226235_at,LINC00667
226236_at,LINC00493
226237_at,COL8A1
226238_at,MCEE
226239_at,TMEM150A
226240_at,TADA2B
226241_s_at,MRPL52
226242_at,C1orf131
226243_at,PTRHD1
226244_at,CLEC14A
226245_at,KCTD1
226246_at,KCTD1
226247_at,PLEKHA1
226248_s_at,KIAA1324
226249_at,SNX30
226251_at,ASXL2
226253_at,LRRC45
226254_s_at,KIAA1430
226255_at,ZBTB33
226257_x_at,MRPS22
226258_at,AMN1
226259_at,EXOC6
226260_x_at,ZNF358
226261_at,ZNRF2
226262_at,DHX33
226263_at,SNRNP48
226264_at,SUSD1
226265_at,QSER1
226266_at,PGS1
226267_at,JDP2
226268_at,RAB21
226269_at,GDAP1
226270_at,EXOC2
226271_at,GDAP1
226273_at,CLCN5
226274_at,CLCN5
226275_at,MXD1
226276_at,TMEM167A
226277_at,COL4A3BP
226278_at,SVIP
226279_at,PRSS23
226280_at,BNIP2
226281_at,DNER
226283_at,POC1B
226284_at,ZBTB2
226285_at,CAPRIN1
226286_at,ELMOD3
226287_at,CCDC34
226288_s_at,NLGN2
226289_at,CAPRIN1
226290_at,BDP1
226291_at,ALS2
226292_at,CAPN5
226293_at,MED19
226294_x_at,FAM91A1
226295_at,ITFG2
226296_s_at,MRPS15
226297_at,HIPK3
226298_at,RUNDC1
226299_at,PKN3
226300_at,MED19
226301_at,SLC18B1
226302_at,ATP8B1
226303_at,PGM5
226304_at,HSPB6
226305_at,LYNX1
226306_at,C6orf1
226307_at,CRTC2
226308_at,HAUS8
226310_at,RICTOR
226311_at,ADAMTS2
226312_at,RICTOR
226313_at,C10orf35
226314_at,CHST14
226315_at,ZNF830
226316_at,RBM26
226317_at,PPP4R2
226319_s_at,ALYREF
226320_at,ALYREF
226321_at,LYSMD3
226322_at,TMTC1
226323_at,ZNF830
226324_s_at,IFT172
226325_at,ADSSL1
226326_at,PCGF5
226327_at,ZNF507
226328_at,KLF16
226329_s_at,MITD1
226330_s_at,SUPT20H
226331_at,BBX
226332_at,FAM133DP///FAM133B
226333_at,IL6R
226334_s_at,AHSA2
226335_at,RPS6KA3
226336_at,PPIA
226337_at,GORAB
226338_at,TMEM55A
226339_at,TRUB1
226340_x_at,WASH7P///WASH2P///WASH3P///WASH4P///WASH6P
226342_at,SPTBN1
226343_at,DPP8
226344_at,ZMAT1
226345_at,ARL5B
226349_at,C12orf45
226350_at,CHML
226351_at,NSUN4
226352_at,JMY
226353_at,SPPL2A
226354_at,LACTB
226355_at,POC1A
226356_at,FAM73B
226357_at,USP19
226358_at,APH1B
226359_at,GTPBP1
226360_at,ZNRF3
226361_at,TMEM42
226363_at,ABCC5
226364_at,HIP1
226366_at,SHPRH
226367_at,KDM5A
226368_at,CHST11
226370_at,KLHL15
226371_at,KDM5A
226372_at,CHST11
226373_at,SFXN5
226374_at,CXADR
226375_at,LMTK2
226376_at,UNK
226377_at,NFIC
226378_s_at,C19orf25
226379_s_at,C19orf25
226380_at,PTPN21
226382_at,CAMK1D
226383_at,ARL14EP
226384_at,PPAPDC1B
226385_s_at,MALSU1
226386_at,MALSU1
226387_at,RSBN1L
226388_at,TCEA3
226389_s_at,RAPGEF1
226390_at,STARD4
226392_at,RASA2
226393_at,CYP2U1
226394_at,MARCH5
226396_at,TEN1///TEN1-CDK3
226398_s_at,FRA10AC1
226399_at,DNAJB14
226401_at,PARP10
226402_at,CYP2U1
226403_at,TMC4
226404_at,RBM39
226405_s_at,ARRDC1
226406_at,C18orf25
226407_at,TPT1-AS1
226408_at,TEAD2
226409_at,TBC1D20
226410_at,CTU2
226411_at,EVI5L
226412_at,PNISR
226414_s_at,ANAPC11///NPB
226415_at,VAT1L
226416_at,ERI1
226418_at,ERGIC2
226420_at,MECOM
226421_at,AMMECR1
226422_at,ERGIC2
226423_at,PAQR8
226424_at,CAPS
226425_at,CLIP4
226426_at,ADNP
226428_at,TNPO2
226429_at,KIAA1704
226431_at,FAM117B
226433_at,RNF157
226434_at,PPP1R35
226435_at,PAPLN
226436_at,RASSF4
226437_at,YIF1B
226438_at,SNTB1
226439_s_at,NBEA
226440_at,DUSP22
226441_at,MAP3K2
226442_at,ABTB1
226443_at,FAM122A
226445_s_at,TRIM41
226446_at,HES6
226447_at,ASH1L
226448_at,MIR1182///FAM89A
226449_at,CEP120
226450_at,INSR
226451_at,ZGLP1///FDX1L
226452_at,PDK1
226453_at,RNASEH2C
226454_at,MARCH9
226455_at,CREB3L4
226456_at,RMI2
226459_at,PIK3AP1
226460_at,FNIP2
226461_at,HOXB9
226462_at,STXBP6
226463_at,ATP6V1C1
226464_at,C3orf58
226465_s_at,SON
226466_s_at,FAM58A
226467_at,TANGO6
226468_at,RNF115
226469_s_at,GGT7
226470_at,GGT7
226471_at,GGT7
226472_at,PPIL4
226473_at,CBX2
226474_at,NLRC5
226475_at,FAM118A
226476_s_at,VPRBP
226477_at,VPRBP
226479_at,KBTBD6
226481_at,VPRBP
226482_s_at,TSTD1
226483_at,TMEM68
226484_at,ZBTB47
226485_at,VSIG10
226486_at,MTERFD2
226487_at,FAM222A
226488_at,RCCD1
226489_at,TMCC3
226490_at,NHSL1
226492_at,SEMA6D
226493_at,KCTD18
226494_at,CAMSAP3
226495_at,MAVS
226496_at,ZCCHC7
226499_at,NRARP
226500_at,ZBTB47
226501_at,XPNPEP3
226502_at,ELMOD2
226503_at,RIF1
226504_at,FAM109B
226505_x_at,USP32P2
226506_at,THSD4
226507_at,PAK1
226509_at,ZNF641
226510_at,HEATR5A
226511_at,DCAF10
226512_at,ZMYM2
226513_at,ASB7
226514_at,ZNF71
226515_at,CCDC127
226516_at,MFSD12
226517_at,BCAT1
226518_at,KCTD10
226519_s_at,AGXT2L2
