probeset,hgnc
202455_at,HDAC5
202458_at,PRSS23
202461_at,EIF2B2
202464_s_at,PFKFB3
202465_at,PCOLCE
202466_at,PAPD7
202467_s_at,COPS2
202468_s_at,CTNNAL1
202469_s_at,CPSF6
202471_s_at,IDH3G
202472_at,MPI
202474_s_at,HCFC1
202475_at,TMEM147
202477_s_at,TUBGCP2
202481_at,DHRS3
202483_s_at,RANBP1
202484_s_at,MBD2
202486_at,AFG3L2
202488_s_at,FXYD3
202491_s_at,IKBKAP
202493_x_at,CSH1///CSH2
202495_at,TBCC
202496_at,EDC4
202499_s_at,SLC2A3
202500_at,DNAJB2
202501_at,MAPRE2
202502_at,ACADM
202504_at,TRIM29
202505_at,SNRPB2
202506_at,SSFA2
202508_s_at,SNAP25
202510_s_at,TNFAIP2
202513_s_at,PPP2R5D
202515_at,DLG1
202517_at,CRMP1
202518_at,BCL7B
202520_s_at,MLH1
202521_at,CTCF
202522_at,PITPNB
202525_at,PRSS8
202527_s_at,SMAD4
202528_at,GALE
202529_at,PRPSAP1
202530_at,MAPK14
202531_at,IRF1
202532_s_at,DHFR
202535_at,FADD
202539_s_at,HMGCR
202542_s_at,AIMP1
202544_at,GMFB
202545_at,PRKCD
202546_at,VAMP8
202548_s_at,ARHGEF7
202550_s_at,VAPB
202551_s_at,CRIM1
202554_s_at,GSTM3
202555_s_at,MYLK
202556_s_at,MCRS1
202557_at,HSPA13
202561_at,TNKS
202562_s_at,C14orf1
202564_x_at,ARL2
202565_s_at,SVIL
202567_at,SNRPD3
202569_s_at,MARK3
202573_at,CSNK1G2
202575_at,CRABP2
202581_at,HSPA1B
202582_s_at,RANBP9
202584_at,NFX1
202586_at,POLR2L
202587_s_at,AK1
202589_at,TYMS
202590_s_at,PDK2
202591_s_at,SSBP1
202592_at,BLOC1S1
202593_s_at,GDE1
202596_at,ENSA
202597_at,IRF6
202598_at,S100A13
202600_s_at,NRIP1
202602_s_at,HTATSF1
202603_at,ADAM10
202605_at,GUSB
202606_s_at,TLK1
202607_at,NDST1
202609_at,EPS8
202611_s_at,MED14
202613_at,CTPS1
202614_at,SLC30A9
202615_at,GNAQ
202616_s_at,MECP2
202620_s_at,PLOD2
202621_at,IRF3
202622_s_at,ATXN2
202625_at,LYN
202627_s_at,SERPINE1
202630_at,APPBP2
202632_at,DPH1///OVCA2
202633_at,TOPBP1
202634_at,POLR2K
202636_at,RNF103
202638_s_at,ICAM1
202639_s_at,RANBP3
202641_at,ARL3
202642_s_at,TRRAP
202644_s_at,TNFAIP3
202645_s_at,MEN1
202646_s_at,CSDE1
202652_at,APBB1
202653_s_at,MARCH7
202655_at,MANF
202658_at,PEX11B
202659_at,PSMB10
202660_at,ITPR2
202664_at,WIPF1
202666_s_at,ACTL6A
202667_s_at,SLC39A7
202668_at,EFNB2
202670_at,MAP2K1
202671_s_at,PDXK
202672_s_at,ATF3
202673_at,DPM1
202674_s_at,LMO7
202675_at,SDHB
202678_at,GTF2A2
202679_at,NPC1
202680_at,GTF2E2
202683_s_at,RNMT
202686_s_at,AXL
202688_at,TNFSF10
202689_at,RBM15B
202690_s_at,SNRPD1
202692_s_at,UBTF
202693_s_at,STK17A
202696_at,OXSR1
202697_at,NUDT21
202702_at,TRIM26
202703_at,DUSP11
202704_at,TOB1
202705_at,CCNB2
202706_s_at,UMPS
202708_s_at,HIST2H2BE
202709_at,FMOD
202710_at,BET1
202711_at,EFNB1
202712_s_at,CKMT1B///CKMT1A
202715_at,CAD
202716_at,PTPN1
202717_s_at,CDC16
202718_at,IGFBP2
202722_s_at,GFPT1
202724_s_at,FOXO1
202725_at,POLR2A
202726_at,LIG1
202727_s_at,IFNGR1
202729_s_at,LTBP1
202731_at,PDCD4
202732_at,PKIG
202733_at,P4HA2
202734_at,TRIP10
202735_at,EBP
202736_s_at,LSM4
202739_s_at,PHKB
202740_at,ACY1///ABHD14A-ACY1
202742_s_at,PRKACB
202743_at,PIK3R3
202744_at,SLC20A2
202745_at,USP8
202746_at,ITM2A
202748_at,GBP2
202749_at,WRB
202756_s_at,GPC1
202758_s_at,RFXANK
202760_s_at,PALM2-AKAP2///AKAP2
202762_at,ROCK2
202763_at,CASP3
202764_at,STIM1
202766_s_at,FBN1
202767_at,ACP2
202768_at,FOSB
202769_at,CCNG2
202772_at,HMGCL
202774_s_at,SFSWAP
202776_at,DNTTIP2
202777_at,SHOC2
202778_s_at,ZMYM2
202779_s_at,UBE2S///UBE2SP1///UBE2SP2
202780_at,OXCT1
202781_s_at,INPP5K
202783_at,NNT
202785_at,NDUFA7
202786_at,STK39
202787_s_at,MAPKAPK3
202789_at,PLCG1
202790_at,CLDN7
202793_at,LPCAT3
202794_at,INPP1
202796_at,SYNPO
202798_at,SEC24B
202799_at,CLPP
202800_at,SLC1A3
202801_at,PRKACA
202803_s_at,ITGB2
202804_at,ABCC1
202806_at,DBN1
202807_s_at,TOM1
202810_at,DRG1
202811_at,STAMBP
202812_at,GAA
202813_at,TARBP1
202814_s_at,HEXIM1
202816_s_at,SS18
202818_s_at,TCEB3
202820_at,AHR
202822_at,LPP
202824_s_at,TCEB1
202825_at,SLC25A4
202826_at,SPINT1
202829_s_at,VAMP7
202831_at,GPX2
202834_at,AGT
202836_s_at,TXNL4A
202838_at,FUCA1
202839_s_at,NDUFB7
202840_at,TAF15
202842_s_at,DNAJB9
202845_s_at,RALBP1
202846_s_at,PIGC
202847_at,PCK2
202850_at,ABCD3
202853_s_at,RYK
202854_at,HPRT1
202855_s_at,SLC16A3
202857_at,CNPY2
202858_at,U2AF1
202862_at,FAH
202863_at,SP100
202868_s_at,POP4
202870_s_at,CDC20
202871_at,TRAF4
202872_at,ATP6V1C1
202876_s_at,PBX2P1///PBX2
202878_s_at,CD93
202880_s_at,CYTH1
202886_s_at,PPP2R1B
202888_s_at,ANPEP
202890_at,MAP7
202891_at,NIT1
202892_at,CDC23
202893_at,UNC13B
202894_at,EPHB4
202896_s_at,SIRPAP1///SIRPA
2028_s_at,E2F1
202900_s_at,NUP88
202902_s_at,CTSS
202904_s_at,LSM5
202907_s_at,NBN
202908_at,WFS1
202910_s_at,CD97
202911_at,MSH6
202912_at,ADM
202917_s_at,S100A8
202920_at,ANK2
202922_at,GCLC
202924_s_at,PLAGL2
202926_at,NBAS
202927_at,PIN1
202929_s_at,DDT
202930_s_at,SUCLA2
202933_s_at,YES1
202934_at,HK2
202936_s_at,SOX9
202939_at,ZMPSTE24
202941_at,ZNF677///NDUFV2P1///NDUFV2
202942_at,ETFB
202943_s_at,NAGA
202945_at,FPGS
202947_s_at,GYPC
202948_at,IL1R1
202949_s_at,FHL2
202950_at,CRYZ
202951_at,STK38
202953_at,C1QB
202954_at,UBE2C
202957_at,HCLS1
202958_at,PTPN9
202959_at,MUT
202961_s_at,ATP5J2
202962_at,KIF13B
202963_at,RFX5
202965_s_at,CAPN6
202967_at,GSTA4
202969_at,DYRK2
202974_at,MPP1
202979_s_at,CREBZF
202980_s_at,SIAH1
202982_s_at,ACOT1///ACOT2
202983_at,HLTF
202984_s_at,BAG5
202990_at,PYGL
202991_at,STARD3///TCAP
202992_at,C7
202995_s_at,FBLN1
202996_at,POLD4
202998_s_at,LOXL2
203001_s_at,STMN2
203002_at,AMOTL2
203003_at,MEF2D
203005_at,LTBR
203006_at,INPP5A
203008_x_at,TXNDC9
203010_at,STAT5A
203011_at,IMPA1
203013_at,ECD
203021_at,SLPI
203022_at,RNASEH2A
203025_at,NAA10
203027_s_at,MVD
203028_s_at,CYBA
203029_s_at,PTPRN2
203031_s_at,UROS
203032_s_at,FH
203034_s_at,SNORA3///RPL27A
203035_s_at,PIAS3
203038_at,PTPRK
203039_s_at,NDUFS1
203040_s_at,HMBS
203043_at,ZBED1
203045_at,NINJ1
203046_s_at,TIMELESS
203050_at,TP53BP1
203052_at,C2///CFB
203053_at,BCAS2
203054_s_at,TCTA
203055_s_at,ARHGEF1
203057_s_at,PRDM2
203058_s_at,PAPSS2
203064_s_at,FOXK2
203065_s_at,CAV1
203067_at,PDHX
203071_at,SEMA3B
203072_at,MYO1E
203073_at,COG2
203074_at,ANXA8///ANXA8L1///ANXA8L2
203075_at,SMAD2
203078_at,CUL2
203080_s_at,BAZ2B
203081_at,CTNNBIP1
203083_at,THBS2
203085_s_at,TGFB1
203087_s_at,KIF2A
203088_at,FBLN5
203090_at,SDF2
203091_at,FUBP1
203093_s_at,TIMM44
203095_at,MTIF2
203097_s_at,RAPGEF2
203098_at,CDYL
203102_s_at,MGAT2
203103_s_at,PRPF19
203104_at,CSF1R
203105_s_at,DNM1L
203108_at,GPRC5A
203109_at,UBE2M
203110_at,PTK2B
203113_s_at,EEF1D
203114_at,SSSCA1
203116_s_at,FECH
203118_at,PCSK7
203120_at,TP53BP2
203123_s_at,SLC11A2
203126_at,IMPA2
203130_s_at,KIF5C
203131_at,PDGFRA
203132_at,RB1
203133_at,SEC61B
203135_at,TBP
203136_at,RABAC1
203138_at,HAT1
203139_at,DAPK1
203140_at,BCL6
203142_s_at,AP3B1
203145_at,SPAG5
203146_s_at,GABBR1
203149_at,PVRL2
203150_at,RABEPK
203151_at,MAP1A
203152_at,MRPL40
203153_at,IFIT1
203155_at,SETDB1
203156_at,AKAP11
203160_s_at,RNF8
203162_s_at,KATNB1
203164_at,SLC33A1
203166_at,CFDP1
203167_at,TIMP2
203168_at,TNXB///ATF6B
203174_s_at,ARFRP1
203175_at,RHOG
203176_s_at,TFAM
203179_at,GALT///IL11RA
203180_at,ALDH1A3
203182_s_at,SRPK2
203183_s_at,SMARCD1
203184_at,FBN2
203185_at,RASSF2
203186_s_at,S100A4
203187_at,DOCK1
203188_at,B3GNT1
203190_at,NDUFS8
203192_at,ABCB6///ATG9A
203196_at,ABCC4
203198_at,CDK9
203200_s_at,MTRR
203201_at,PMM2
203202_at,KRR1
203209_at,RFC5
203213_at,CDK1
203216_s_at,MYO6
203217_s_at,ST3GAL5
203218_at,MAPK9
203221_at,TLE1
203226_s_at,TSPAN31
203228_at,PAFAH1B3
203229_s_at,CLK2
203230_at,DVL1
203232_s_at,ATXN1
203233_at,IL4R
203234_at,UPP1
203235_at,THOP1
203236_s_at,LGALS9
203238_s_at,NOTCH3
203239_s_at,CNOT3
203240_at,FCGBP
203241_at,UVRAG
203243_s_at,PDLIM5
203244_at,PEX5
203245_s_at,LINC00094
203247_s_at,ZNF24
203252_at,CDK2AP2
203254_s_at,TLN1
203256_at,CDH3
203258_at,DRAP1
203261_at,DCTN6
203262_s_at,FAM50A
203266_s_at,MAP2K4
203267_s_at,DRG2
203269_at,NSMAF
203270_at,DTYMK
203271_s_at,UNC119
203273_s_at,TUSC2
203274_at,F8A1///F8A2///F8A3
203275_at,IRF2
203276_at,LMNB1
203277_at,DFFA
203282_at,GBE1
203284_s_at,HS2ST1
203287_at,LAD1
203289_s_at,NPRL3
203291_at,CNOT4
203292_s_at,VPS11
203293_s_at,LMAN1
203296_s_at,ATP1A2
203297_s_at,JARID2
203299_s_at,AP1S2
203301_s_at,DMTF1
203302_at,DCK
203303_at,DYNLT3
203304_at,BAMBI
203305_at,F13A1
203306_s_at,C6orf165///SLC35A1
203307_at,GNL1
203309_s_at,HPS1
203310_at,STXBP3
203313_s_at,TGIF1
203314_at,GTPBP6
203315_at,NCK2
203316_s_at,SNRPEP2///SNRPE///SNRPEP4
203317_at,PSD4
203319_s_at,ZNF148
203320_at,SH2B3
203323_at,CAV2
203325_s_at,COL5A1
203327_at,IDE
203329_at,PTPRM
203330_s_at,STX5
203332_s_at,INPP5D
203333_at,KIFAP3
203334_at,DHX8
203335_at,PHYH
203336_s_at,ITGB1BP1
203338_at,PPP2R5E
203340_s_at,SLC25A12
203342_at,TIMM17B
203343_at,UGDH
203344_s_at,RBBP8
203345_s_at,MTF2
203349_s_at,ETV5
203350_at,AP1G1
203351_s_at,ORC4
203353_s_at,MBD1
203356_at,CAPN7
203358_s_at,EZH2
203359_s_at,MYCBP
203362_s_at,MAD2L1
203365_s_at,MMP15
203366_at,POLG
203367_at,DUSP14
203370_s_at,PDLIM7
203371_s_at,NDUFB3
203373_at,SOCS2
203375_s_at,TPP2
203376_at,CDC40
203378_at,PCF11
203379_at,RPS6KA1
203382_s_at,APOE
203383_s_at,GOLGA1
203385_at,DGKA
203388_at,ARRB2
203389_at,KIF3C
203391_at,FKBP2
203392_s_at,CTBP1
203395_s_at,HES1
203396_at,PSMA4
203397_s_at,GALNT3
203399_x_at,PSG3
203400_s_at,TF
203401_at,PRPS2
203402_at,KCNAB2
203403_s_at,RNF6
203405_at,PSMG1
203406_at,MFAP1
203407_at,PPL
203408_s_at,SATB1
203409_at,DDB2
203410_at,AP3M2
203411_s_at,LMNA
203412_at,LZTR1
203413_at,NELL2
203414_at,MMD
203415_at,PDCD6
203416_at,CD53
203417_at,MFAP2
203418_at,CCNA2
203420_at,FAM8A1
203422_at,POLD1
203423_at,RBP1
203426_s_at,IGFBP5
203429_s_at,SUCO
203430_at,HEBP2
203433_at,MTHFS///ST20-MTHFS
203434_s_at,MME
203436_at,RPP30
203437_at,TMEM11
203439_s_at,STC2
203440_at,CDH2
203443_at,TUT1
203445_s_at,CTDSP2
203446_s_at,OCRL
203447_at,PSMD5
203449_s_at,TERF1
203453_at,SCNN1A
203454_s_at,ATOX1
203455_s_at,SAT1
203458_at,SPR
203459_s_at,VPS16
203460_s_at,PSEN1
203461_at,CHD2
203467_at,PMM1
203469_s_at,CDK10
203471_s_at,PLEK
203473_at,SLCO2B1
203474_at,IQGAP2
203475_at,CYP19A1
203476_at,TPBG
203477_at,COL15A1
203478_at,NDUFC1
203484_at,SEC61G
203485_at,RTN1
203497_at,MED1
203498_at,RCAN2
203499_at,EPHA2
203501_at,CPQ
203502_at,BPGM
203504_s_at,ABCA1
203506_s_at,MED12
203508_at,TNFRSF1B
203509_at,SORL1
203511_s_at,TRAPPC3
203514_at,MAP3K3
203515_s_at,PMVK
203516_at,SNTA1
203517_at,MTX2
203521_s_at,ZNF318
203522_at,CCS
203523_at,LSP1
203524_s_at,MPST
203525_s_at,APC
203528_at,SEMA4D
203529_at,PPP6C
203530_s_at,STX4
203531_at,CUL5
203534_at,LSM1
203535_at,S100A9
203536_s_at,CIAO1
203537_at,PRPSAP2
203538_at,CAMLG
203540_at,GFAP
203543_s_at,KLF9
203544_s_at,STAM
203547_at,CD4
203549_s_at,LPL
203550_s_at,FAM189B
203551_s_at,COX11
203552_at,MAP4K5
203554_x_at,PTTG1
203555_at,PTPN18
203557_s_at,PCBD1
203559_s_at,ABP1
203560_at,GGH
203561_at,FCGR2A
203562_at,FEZ1
203563_at,AFAP1
203564_at,VCP///FANCG
203565_s_at,MNAT1
203566_s_at,AGL
203569_s_at,OFD1
203570_at,LOXL1
203571_s_at,AGAP11///C10orf116
203572_s_at,TAF6
203573_s_at,RABGGTA
203574_at,NFIL3
203575_at,CSNK2A2
203576_at,BCAT2
203577_at,GTF2H4///VARS2
203579_s_at,SLC7A6
203581_at,RAB4A///SPHAR
203585_at,ZNF185
203586_s_at,ARL4D
203588_s_at,TFDP2
203590_at,DYNC1LI2
203591_s_at,CSF3R
203592_s_at,FSTL3
203593_at,CD2AP
203594_at,RTCA
203595_s_at,IFIT5
203599_s_at,WBP4
203600_s_at,FAM193A
203602_s_at,ZBTB17
203603_s_at,ZEB2
203605_at,SRP54
203606_at,NDUFS6
203608_at,ALDH5A1
203610_s_at,TRIM38
203611_at,TERF2
203612_at,BYSL
203613_s_at,NDUFB6
203615_x_at,SULT1A4///SULT1A1///SULT1A3///SLX1A-SULT1A3
203616_at,POLB
203618_at,FAIM2
203621_at,NDUFB5
203622_s_at,PNO1
203623_at,PLXNA3
203624_at,AKAP17A
203627_at,IGF1R
203629_s_at,COG5
203632_s_at,GPRC5B
203635_at,DSCR3
203637_s_at,MID1
203643_at,ERF
203645_s_at,CD163
203646_at,FDX1
203649_s_at,PLA2G2A
203650_at,PROCR
203652_at,MAP3K11
203654_s_at,COIL
203655_at,XRCC1
203657_s_at,CTSF
203658_at,SLC25A20
203659_s_at,TRIM13
203660_s_at,PCNT
203663_s_at,COX5A
203664_s_at,POLR2D
203665_at,HMOX1
203666_at,CXCL12
203667_at,TBCAP1///TBCA
203668_at,MAN2C1
203669_s_at,DGAT1
203671_at,TPMT
203673_at,TG
203675_at,NUCB2
203676_at,GNS
203677_s_at,TARBP2
203679_at,TMED1
203680_at,PRKAR2B
203683_s_at,VEGFB
203685_at,BCL2
203686_at,MPG
203688_at,PKD2
203689_s_at,FMR1
203692_s_at,E2F3
203695_s_at,DFNA5
203697_at,FRZB
203700_s_at,DIO2
203704_s_at,RREB1
203706_s_at,FZD7
203707_at,ZNF263
203709_at,PHKG2
203710_at,ITPR1
203711_s_at,HIBCH
203713_s_at,LLGL2
203714_s_at,TBCE
203717_at,DPP4
203718_at,PNPLA6
203719_at,ERCC1
203722_at,ALDH4A1
203723_at,ITPKB
203725_at,GADD45A
203727_at,SKIV2L
203728_at,BAK1
203729_at,EMP3
203730_s_at,ZKSCAN5
203732_at,TRIP4
203734_at,FOXJ2
203739_at,ZNF217
203740_at,MPHOSPH6
203741_s_at,ADCY7
203743_s_at,TDG
203744_at,HMGB3
203745_at,HCCS
203749_s_at,RARA
203752_s_at,JUND
203753_at,TCF4
203754_s_at,BRF1
203755_at,BUB1B
203757_s_at,CEACAM6
203758_at,CTSO
203759_at,ST3GAL4
203761_at,SLA
203765_at,GCA
203766_s_at,LMOD1
203767_s_at,STS
203771_s_at,BLVRA
203774_at,MTR
203775_at,SLC25A13
203777_s_at,RPS6KB2
203778_at,MANBA
203780_at,MPZL2
203781_at,MRPL33
203782_s_at,POLRMT
203787_at,SSBP2
203788_s_at,SEMA3C
203790_s_at,HRSP12
203791_at,DMXL1
203796_s_at,BCL7A
203797_at,VSNL1
203803_at,PCYOX1
203804_s_at,LUC7L3
203805_s_at,FANCA
203807_x_at,CSH1///CSH2
203810_at,DNAJB4
203813_s_at,SLIT3
203814_s_at,NQO2
203815_at,GSTT1
203816_at,DGUOK
203817_at,GUCY1B3
203818_s_at,SF3A3
203820_s_at,IGF2BP3
203822_s_at,ELF2
203823_at,RGS3
203824_at,TSPAN8
203825_at,BRD3
203826_s_at,PITPNM1
203828_s_at,IL32
203830_at,C17orf75
203832_at,SNRPF
203833_s_at,TGOLN2
203835_at,LRRC32
203837_at,MAP3K5
203839_s_at,TNK2
203843_at,RPS6KA3
203844_at,VHL
203845_at,KAT2B
203846_at,TRIM32
203848_at,AKAP8
203849_s_at,KIF1A
203851_at,IGFBP6
203852_s_at,SMN2///SMN1
203853_s_at,GAB2
203854_at,CFI
203856_at,VRK1
203857_s_at,PDIA5
203858_s_at,COX10
203859_s_at,PALM
203860_at,PCCA
203862_s_at,ACTN2
203865_s_at,ADARB1
203867_s_at,NLE1
203868_s_at,VCAM1
203871_at,SENP3
203872_at,ACTA1
203874_s_at,SMARCA1
203878_s_at,MMP11
203879_at,PIK3CD
203880_at,COX17P1///COX17
203881_s_at,DMD
203882_at,IRF9
203886_s_at,FBLN2
203887_s_at,THBD
203889_at,SCG5
203890_s_at,DAPK3
203892_at,WFDC2
203893_at,TAF9
203894_at,TUBG2
203895_at,PLCB4
203898_at,CRCP
203901_at,TAB1
203903_s_at,HEPH
203904_x_at,CD82
203905_at,PARN
203908_at,SLC4A4
203909_at,SLC9A6
203910_at,ARHGAP29
203911_at,RAP1GAP
203912_s_at,DNASE1L1
203915_at,CXCL9
203916_at,NDST2
203917_at,CXADR
203918_at,PCDH1
203919_at,TCEA2
203920_at,NR1H3
203921_at,CHST2
203923_s_at,CYBB
203924_at,GSTA1
203925_at,GCLM
203927_at,NFKBIE
203929_s_at,MAPT
203931_s_at,MRPL12///SLC25A10
203932_at,HLA-DMB
203934_at,KDR
203935_at,ACVR1
203936_s_at,MMP9
203938_s_at,TAF1C
203939_at,NT5E
203942_s_at,MARK2
203943_at,KIF3B
203944_x_at,BTN2A1
203945_at,ARG2
203947_at,CSTF3
203948_s_at,MPO
203950_s_at,CLCN6
203951_at,CNN1
203952_at,ATF6
203953_s_at,CLDN3
203957_at,E2F6
203960_s_at,HSPB11
203961_at,NEBL
203963_at,CA12
203964_at,NMI
203965_at,USP20
203966_s_at,PPM1A
203968_s_at,CDC6
203970_s_at,PEX3
203971_at,SLC31A1
203973_s_at,CEBPD
203974_at,HDHD1
203975_s_at,CHAF1A
203978_at,NUBP1
203979_at,CYP27A1
203980_at,FABP4
203981_s_at,ABCD4
203983_at,TSNAX
203984_s_at,CASP9
203985_at,ZNF212
203986_at,FAM47E///STBD1
203987_at,FZD6
203988_s_at,FUT8
203989_x_at,F2R
203992_s_at,KDM6A
203996_s_at,C21orf2
203997_at,PTPN3
203999_at,SYT1
204001_at,SNAPC3
204003_s_at,NUPL2
204004_at,PAWR
204007_at,FCGR3B
204008_at,DNAL4
204009_s_at,KRAS
204011_at,SPRY2
204015_s_at,DUSP4
204017_at,KDELR3
204020_at,PURA
204022_at,WWP2
204023_at,RFC4
204026_s_at,ZWINT
204027_s_at,METTL1
204029_at,CELSR2
204030_s_at,IQCJ-SCHIP1///SCHIP1
204031_s_at,PCBP2
204032_at,BCAR3
204033_at,TRIP13
204034_at,ETHE1
204035_at,SCG2
204038_s_at,LPAR1
204039_at,CEBPA
204041_at,MAOB
204042_at,WASF3
204043_at,TCN2
204044_at,QPRT
204045_at,TCEAL1
204046_at,PLCB2
204050_s_at,CLTA
204051_s_at,SFRP4
204054_at,PTENP1///PTEN
204057_at,IRF8
204059_s_at,ME1
204061_at,PRKX
204064_at,THOC1
204065_at,CHST10
204067_at,SUOX
204068_at,STK3
204069_at,MEIS1
204070_at,RARRES3
204071_s_at,TOPORS
204072_s_at,FRY
204073_s_at,MYRF
204076_at,ENTPD4
204078_at,LEPREL4
204079_at,TPST2
204081_at,NRGN
204082_at,PBX3
204083_s_at,TPM2
204084_s_at,CLN5
204086_at,PRAME
204087_s_at,SLC5A6
204088_at,P2RX4
204091_at,PDE6D
204092_s_at,AURKA
204093_at,CCNH
204096_s_at,ELL
204099_at,SMARCD3
204102_s_at,EEF2
204103_at,CCL4
204104_at,SNAPC2
204105_s_at,NRCAM
204106_at,TESK1
204109_s_at,NFYA
204112_s_at,HNMT
204114_at,NID2
204115_at,GNG11
204116_at,IL2RG
204118_at,CD48
204120_s_at,ADK
204121_at,GADD45G
204122_at,TYROBP
204124_at,SLC34A2
204126_s_at,CDC45
204127_at,RFC3
204129_at,BCL9
204130_at,HSD11B2
204131_s_at,FOXO3
204133_at,RRP9
204134_at,PDE2A
204135_at,FILIP1L
204136_at,COL7A1
204137_at,GPR137B
204140_at,TPST1
204143_s_at,ENOSF1
204144_s_at,PIGQ
204145_at,FRG1B///FRG1
204146_at,RAD51AP1
204147_s_at,TFDP1
204149_s_at,GSTM4
204151_x_at,AKR1C1///AKR1C2
204153_s_at,MFNG
204154_at,CDO1
204158_s_at,TCIRG1
204159_at,CDKN2C
204161_s_at,ENPP4
204162_at,NDC80
204163_at,EMILIN1
204164_at,SIPA1
204165_at,WASF1
204168_at,MGST2
204169_at,IMPDH1
204170_s_at,CKS2
204171_at,RPS6KB1
204172_at,CPOX
204173_at,MYL6B
204174_at,ALOX5AP
204175_at,ZNF593
204176_at,KLHL20
204178_s_at,RBM14
204179_at,MB
204184_s_at,ADRBK2
204186_s_at,PPID
204187_at,GMPR
204189_at,RARG
204190_at,USPL1
204191_at,IFNAR1
204192_at,CD37
204193_at,CPT1B///CHKB-CPT1B///CHKB
204194_at,BACH1
204195_s_at,PKNOX1
204197_s_at,RUNX3
204199_at,RALGPS1
204200_s_at,PDGFB
204201_s_at,PTPN13
204203_at,CEBPG
204204_at,SLC31A2
204205_at,APOBEC3G
204206_at,MNT
204207_s_at,RNGTT
204209_at,PCYT1A
204211_x_at,EIF2AK2
204212_at,ACOT8
204213_at,PIGR
204214_s_at,RAB32
204219_s_at,PSMC1P1///PSMC1
204220_at,GMFG
204222_s_at,GLIPR1
204224_s_at,GCH1
204225_at,HDAC4
204226_at,STAU2
204228_at,PPIH
204230_s_at,SLC17A7
204231_s_at,FAAH
204232_at,FCER1G
204233_s_at,CHKA
204234_s_at,ZNF195
204239_s_at,NNAT
204241_at,ACOX3
204243_at,RLF
204244_s_at,DBF4
204245_s_at,RPP14
204246_s_at,DCTN3
204247_s_at,CDK5
204249_s_at,LMO2
204252_at,CDK2
204254_s_at,VDR
204257_at,FADS3
204258_at,CHD1
204259_at,MMP7
204260_at,CHGB
204261_s_at,PSEN2
204264_at,CPT2
204265_s_at,GPSM3
204268_at,S100A2
204269_at,PIM2
204271_s_at,EDNRB
204272_at,LGALS4
204274_at,EBAG9
204275_at,SOLH
204276_at,TK2
204279_at,PSMB9
204283_at,FARS2
204284_at,PPP1R3C
204286_s_at,PMAIP1
204287_at,SYNGR1
204294_at,AMT
204295_at,SURF1
204297_at,PIK3C3
204299_at,SRSF10
204300_at,PET112
204304_s_at,PROM1
204306_s_at,CD151
204309_at,CYP11A1
204310_s_at,NPR2
204311_at,ATP1B2
204313_s_at,CREB1
204319_s_at,RGS10
204321_at,NEO1
204326_x_at,MT1X
204327_s_at,ZNF202
204328_at,TMC6
204331_s_at,MRPS12
204333_s_at,AGA
204334_at,KLF7
204336_s_at,RGS19
204337_at,RGS4
204340_at,TMEM187
204341_at,TRIM16///TRIM16L
204343_at,ABCA3
204344_s_at,SEC23A
204345_at,COL16A1
204346_s_at,RASSF1
204348_s_at,AK4P1///AK4P3///AK4
204350_s_at,MED7
204351_at,S100P
204352_at,TRAF5
204359_at,FLRT2
204360_s_at,NAGLU
204362_at,SKAP2
204363_at,F3
204367_at,SP2
204368_at,SLCO2A1
204369_at,PIK3CA
204370_at,CLP1
204372_s_at,KHSRP
204374_s_at,GALK1
204378_at,BCAS1
204379_s_at,FGFR3
204381_at,LRP3
204385_at,KYNU
204388_s_at,MAOA
204392_at,CAMK1
204393_s_at,ACPP
204394_at,SLC43A1
204396_s_at,GRK5
204398_s_at,EML2
204400_at,EFS
204401_at,KCNN4
204404_at,SLC12A2
204407_at,TTF2
204408_at,APEX2
204413_at,TRAF2
204415_at,IFI6
204417_at,GALC
204418_x_at,GSTM2///GSTM1
204419_x_at,HBG1///HBG2
204420_at,FOSL1P1///FOSL1
204422_s_at,FGF2
204423_at,MKLN1
204424_s_at,LMO3
204425_at,ARHGAP4
204427_s_at,TMED2
204428_s_at,LCAT
204429_s_at,SLC2A5
204432_at,SOX12
204434_at,SPATA2
204437_s_at,FOLR1
204438_at,MRC1
204439_at,IFI44L
204440_at,CD83
204441_s_at,POLA2
204443_at,ARSA
204444_at,KIF11
204446_s_at,ALOX5
204449_at,PDCL
204450_x_at,APOA1
204451_at,FZD1
204453_at,ZNF84
204454_at,LDOC1
204455_at,DST
204457_s_at,GAS1
204458_at,PLA2G15
204459_at,CSTF2
204460_s_at,RAD1
204462_s_at,SLC16A2
204464_s_at,EDNRA
204465_s_at,INA
204466_s_at,SNCA
204468_s_at,TIE1
204469_at,PTPRZ1
204470_at,CXCL1
204472_at,GEM
204475_at,MMP1
204476_s_at,PC
204478_s_at,RABIF
204479_at,OSTF1
204481_at,BRPF1
204482_at,CLDN5
204483_at,ENO3
204484_at,PIK3C2B
204485_s_at,TOM1L1
204487_s_at,KCNQ1
204490_s_at,CD44
204493_at,BID
204496_at,STRN3
204497_at,ADCY9
204503_at,EVPL
204504_s_at,HIRIP3
204505_s_at,EPB49
204506_at,PPP3R1
204510_at,CDC7
204512_at,HIVEP1
204514_at,DPH2
204515_at,HSD3B1
204516_at,ATXN7
204517_at,PPIC
204519_s_at,PLLP
204523_at,ZNF140
204527_at,MYO5A
204531_s_at,BRCA1
204533_at,CXCL10
204534_at,SEBOX
